未来喫茶 — イベラン診断用ボーダーデータ（イベント名 × ボーダー）
========================================================================
出典: 参考データ/【完全版】プロセカボーダーランキング のコピー
生成元: js/border-rankings-data.js


========================================================================
■ TOP10（188件）
========================================================================

 No.  イベント名                                               ボーダーPt  表示              バナー     ユニット      種別      
  37  拝啓、あの頃のわたしへ                                     19,518,271  約1951万P         みのり     モモジャン     マラソン    
  38  あの日、空は遠かった                                      18,796,796  約1879万P         志歩      レオニ       マラソン    
  39  Live with memories                              18,260,588  約1826万P         一歌      レオニ       マラソン    
  40  Little Bravers!                                 18,195,214  約1819万P         穂波      レオニ       マラソン    
  41  Echo my melody                                  18,111,027  約1811万P         一歌      レオニ       マラソン    
  42  Bout for Beside You                             17,948,714  約1794万P         杏       ビビバス      マラソン    
  43  Legend still vivid                              17,907,739  約1790万P         こはね     ビビバス      マラソン    
  44  交わる旋律 灯るぬくもり                                    16,521,595  約1652万P         まふゆ     混合        チアフル    
  45  純白の貴方へ、誓いの歌を!                                   16,044,515  約1604万P         冬弥      混合        チアフル    
  46  カーネーション・リコレクション                                 15,957,557  約1595万P         奏       ニーゴ       マラソン    
  47  好きを描いて♪レインボーキャンバス                               15,769,802  約1576万P         絵名      混合        マラソン    
  48  Aweakening Beat                                 15,763,656  約1576万P         こはね     ビビバス      マラソン    
  49  Cast Spell on You                               15,685,945  約1568万P         雫       モモジャン     マラソン    
  50  灯のミラージュ                                         15,613,355  約1561万P         まふゆ     ニーゴ       マラソン    
  51  スマイルオブドリーマー                                     15,427,590  約1542万P         えむ      ワンダショ     マラソン    
  52  夏祭り、鳴り響く音は                                      15,175,379  約1517万P         彰人      混合        マラソン    
  53  Knock the Future!                               15,081,139  約1508万P         一歌      レオニ       マラソン    
  54  Period of NOCTURNE                              14,815,346  約1481万P         冬弥      ビビバス      マラソン    
  55  満たされないペイルカラー                                    14,696,356  約1469万P         絵名      ニーゴ       マラソン    
  56  The Vivid Old Tale                              14,605,233  約1460万P         杏       ビビバス      マラソン    
  57  MORE MORE Making Xmas                           14,212,153  約1421万P         みのり     モモジャン     マラソン    
  58  マーメイドにあこがれて                                     14,138,844  約1413万P         寧々      ワンダショ     マラソン    
  59  きっと最高のsummer!                                   13,466,211  約1346万P         穂波      混合        チアフル    
  60  ほどかれた糸のその先に                                     12,818,168  約1281万P         雫       モモジャン     マラソン    
  61  ふたり、月うさぎ                                        12,655,487  約1265万P         雫       混合        チアフル    
  62  弓引け、白の世界で                                       12,604,147  約1260万P         雫       混合        マラソン    
  63  Unnamed Harmony                                 12,313,255  約1231万P         咲希      レオニ       チアフル    
  64  いつか、背中合わせのリリックを                                 11,962,014  約1196万P         杏       ビビバス      マラソン    
  65  揺るがぬ想い、今言葉にして                                   11,954,065  約1195万P         穂波      レオニ       マラソン    
  66  バディ・ファニー・スペンドタイム!                               11,860,320  約1186万P         こはね     混合        マラソン    
  67  シークレット・ディスタンス                                   11,118,922  約1111万P         瑞希      ニーゴ       マラソン    
  68  雨上がりの一番星                                        10,423,882  約1042万P         咲希      レオニ       マラソン    
  69  聖なる夜に、この歌声を                                      9,567,275  約956万P          寧々      ワンダショ     マラソン    
  70  KAMIKOU FESTIVAL!                                9,424,750  約942万P          瑞希      混合        マラソン    
  71  囚われのマリオネット                                       9,391,633  約939万P          まふゆ     ニーゴ       マラソン    
  72  お悩み聞かせて!わくわくピクニック!                               9,389,591  約938万P          絵名      混合        マラソン    
  73  セカイのハッピーニューイヤー!                                  9,160,000  約916万P          ビビミク    混合        マラソン    
  74  天馬さんちのひな祭り                                       9,009,334  約900万P          咲希      混合        マラソン    
  75  ハッピー・ラブリー・エブリデイ!                                 8,986,301  約898万P          愛莉      モモジャン     マラソン    
  76  君と歌う、桜舞う世界で                                      8,496,667  約849万P          一歌      混合        チアフル    
  77  揺れるまま、でも君は前へ                                     7,884,469  約788万P          穂波      レオニ       マラソン    
  78  全力!ワンダーハロウィン!                                    7,815,074  約781万P          類       ワンダショ     マラソン    
  79  届け!HOPEFUL STAGE♪                                7,367,145  約736万P          みのり     モモジャン     マラソン    
  80  頑張るあなたにBreak Time!                               6,863,467  約686万P          遥       モモジャン     マラソン    
  81  Color of Myself!                                 6,680,271  約668万P          雫       モモジャン     マラソン    
  82  ここからRE:START!                                    6,195,547  約619万P          愛莉      モモジャン     マラソン    
  83  Resonate with you                                6,179,298  約617万P          志歩      レオニ       マラソン    
  84  響くトワイライトパレード                                     6,076,193  約607万P          志歩      混合        マラソン    
  85  走れ!体育祭!～実行委員は大忙し～                                5,542,823  約554万P          えむ      混合        マラソン    

========================================================================
■ TOP1000（188件）
========================================================================

 No.  イベント名                                               ボーダーPt  表示              バナー     ユニット      種別      
--------------------------------------------------------------------------------------------------------------
   1  荊棘の道は何処へ                                        42,274,791  約4227万P         瑞希      ニーゴ       マラソン    
   2  傷だらけの手で、私達は                                     40,527,218  約4052万P         絵名      ニーゴ       マラソン    
   3  ボク達の生存逃走                                        36,380,000  約3638万P         瑞希      ニーゴ       チアフル    
   4  ボクのあしあと キミのゆくさき                                 31,603,199  約3160万P         瑞希      ニーゴ       チアフル    
   5  イミシブル・ディスコード                                    30,990,000  約3099万P         奏       ニーゴ       マラソン    
   6  怪盗紳士のハラハラ!?ホワイトデー                               30,849,837  約3084万P         司       混合        チアフル    
   7  この祭に 夕闇色も                                       30,321,158  約3032万P         まふゆ     混合        チアフル    
   8  天の果てのフェニックスへ                                    29,710,000  約2971万P         司       ワンダショ     マラソン    
   9  残照のInside Direction                             29,538,949  約2953万P         類       ワンダショ     マラソン    
  10  粉砕せよ！アンヴァレンタインの復讐                               28,429,416  約2842万P         司       混合        マラソン    
  11  カーテンコールに惜別を                                     28,050,127  約2805万P         類       ワンダショ     マラソン    
  12  Colors of Pure Sense                            28,000,925  約2800万P         絵名      ニーゴ       マラソン    
  13  Deeper and deeper                               26,583,127  約2658万P         類       ワンダショ     マラソン    
  14  THE POWER OF UNITY                              24,686,199  約2468万P         彰人      ビビバス      マラソン    
  15  交響する街の片隅で                                       24,670,000  約2467万P         志歩      混合        チアフル    
  16  Rekindle the flame                              24,264,820  約2426万P         彰人      ビビバス      マラソン    
  17  みんなでエンジョイ!スポジョイパーク                              24,096,495  約2409万P         奏       混合        チアフル    
  18  まばゆい光のステージで                                     24,087,796  約2408万P         司       ワンダショ     マラソン    
  19  空白のキャンバスに描く私は                                   23,607,093  約2360万P         絵名      ニーゴ       マラソン    
  20  BURN MY SOUL                                    23,600,000  約2360万P         彰人      ビビバス      マラソン    
  21  新春!獅子舞ロボのお正月ショー!                                23,500,932  約2350万P         司       混合        チアフル    
  22  そしていま、リボンを結んで                                   23,344,836  約2334万P         瑞希      ニーゴ       マラソン    
  23  Never Give Up Cooking!                          23,141,888  約2314万P         冬弥      混合        チアフル    
  24  Unreliable Notes                                23,141,732  約2314万P         奏       ニーゴ       マラソン    
  25  Deep Dark For Light                             23,071,780  約2307万P         司       ワンダショ     マラソン    
  26  一期一会な百鬼夜行!?                                     23,030,000  約2303万P         類       混合        チアフル    
  27  Overcome one's limits                           22,983,723  約2298万P         彰人      ビビバス      マラソン    
  28  想いをのせて！Dream Stage                              22,792,233  約2279万P         寧々      混合        マラソン    
  29  セカイの桜、つながる想い                                    22,552,525  約2255万P         ニーゴミク   混合        チアフル    
  30  夢の途中、輝く星たちへ                                     22,377,872  約2237万P         えむ      ワンダショ     マラソン    
  31  Find A Way Out                                  22,358,640  約2235万P         彰人      ビビバス      マラソン    
  32  仮面の私にさよならを                                      21,700,000  約2170万P         まふゆ     ニーゴ       マラソン    
  33  いつか、絶望の底から                                      21,448,145  約2144万P         奏       ニーゴ       マラソン    
  34  close game/OFFLINE                              21,095,615  約2109万P         寧々      混合        チアフル    
  35  Revival my dream                                20,383,928  約2038万P         類       ワンダショ     マラソン    
  36  Knowing the Unseen                              20,083,764  約2008万P         絵名      ニーゴ       マラソン    
  37  GO ALL OUT                                      19,996,739  約1999万P         冬弥      ビビバス      マラソン    
  38  Our Golden Days                                 19,876,966  約1987万P         杏       混合        マラソン    
  39  セカイに響け!Your Song                                19,870,000  約1987万P         ダショミク   混合        チアフル    
  40  ハロー･グッド･デイ！                                     19,600,000  約1960万P         一歌      混合        チアフル    
  41  Find the dream view                             19,517,722  約1951万P         志歩      レオニ       マラソン    
  42  つなぐPainful Hope                                 19,416,106  約1941万P         遥       モモジャン     チアフル    
  43  迷い子の手を引く、そのさきは                                  18,936,007  約1893万P         まふゆ     ニーゴ       マラソン    
  44  カナリアは窮境に歌う                                      18,880,000  約1888万P         寧々      ワンダショ     マラソン    
  45  絶叫!?オオカミの森へようこそ!                                18,112,045  約1811万P         こはね     混合        チアフル    
  46  覚めない幻想をノックして                                    18,069,348  約1806万P         奏       ニーゴ       マラソン    
  47  Amid the Wavering Light                         17,802,424  約1780万P         瑞希      ニーゴ       マラソン    
  48  The first concerto                              17,706,238  約1770万P         冬弥      ビビバス      マラソン    
  49  あの日の夢の、彼方向こうへ                                   17,516,459  約1751万P         遥       モモジャン     チアフル    
  50  つなぐ、星の歌                                         17,390,000  約1739万P         一歌      レオニ       マラソン    
  51  願いは、いつか朝をこえて                                    17,290,331  約1729万P         絵名      ニーゴ       マラソン    
  52  Rise as ONE！                                    17,247,583  約1724万P         彰人      混合        チアフル    
  53  スクランブル・ファンフェスタ!                                 17,000,302  約1700万P         みのり     混合        チアフル    
  54  隣に立つ、優しいあなたへ                                    17,000,000  約1700万P         穂波      混合        チアフル    
  55  Same Dreams,Same Colors                         16,751,636  約1675万P         冬弥      ビビバス      マラソン    
  56  超克のプロタゴニスタ                                      16,720,720  約1672万P         寧々      ワンダショ     マラソン    
  57  You are my HERO!!                               16,663,043  約1666万P         司       混合        マラソン    
  58  キャンドルの香りは思い出と共に                                 16,661,782  約1666万P         一歌      混合        チアフル    
  59  OVER RAD SQUAD!!                                16,600,100  約1660万P         こはね     ビビバス      マラソン    
  60  No seek No find                                 16,542,532  約1654万P         咲希      レオニ       マラソン    
  61  POP IN MY HEART!!                               16,065,290  約1606万P         えむ      ワンダショ     マラソン    
  62  青空に願うユア・ハピネス!                                   16,008,833  約1600万P         杏       混合        チアフル    
  63  STEP by STEP!                                   15,800,000  約1580万P         みのり     モモジャン     マラソン    
  64  Don't lose faith!                               15,555,555  約1555万P         志歩      レオニ       チアフル    
  65  あたしたちのハッピーエンド                                   15,530,000  約1553万P         えむ      ワンダショ     マラソン    
  66  Walk on and on                                  15,511,323  約1551万P         冬弥      ビビバス      マラソン    
  67  On Your Feet                                    15,500,000  約1550万P         こはね     ビビバス      マラソン    
  68  Time to take off！                               15,386,245  約1538万P         冬弥      ビビバス      マラソン    
  69  秘密のバレンタイン大作戦!                                   15,357,163  約1535万P         愛莉      混合        チアフル    
  70  CHANGE！えむは王女さま！？                                15,344,264  約1534万P         えむ      ワンダショ     マラソン    
  71  灯を手繰りよせて                                        15,295,433  約1529万P         まふゆ     ニーゴ       マラソン    
  72  Kick it up a notch                              15,290,000  約1529万P         こはね     ビビバス      マラソン    
  73  ワンダーマジカルショウタイム!                                 15,181,655  約1518万P         司       ワンダショ     マラソン    
  74  絶体絶命!?アイランドパニック!                                15,180,403  約1518万P         寧々      ワンダショ     マラソン    
  75  Special present for YOU！                        15,099,257  約1509万P         類       混合        マラソン    
  76  STRAY BAD DOG                                   15,078,643  約1507万P         彰人      ビビバス      チアフル    
  77  Light Up the Fire                               15,000,000  約1500万P         杏       ビビバス      マラソン    
  78  ほどけぬ明日に手を伸ばして                                   14,711,852  約1471万P         瑞希      ニーゴ       マラソン    
  79  そして、針は動き出す                                      14,588,024  約1458万P         まふゆ     ニーゴ       マラソン    
  80  祈りの先 願う明日は                                      14,564,126  約1456万P         遥       混合        チアフル    
  81  お縄を頂戴!?天馬捕物帳                                    14,386,258  約1438万P         司       ワンダショ     マラソン    
  82  青空の先、輝きを追いかけて                                   14,364,698  約1436万P         愛莉      モモジャン     マラソン    
  83  君が主役の物語を                                        14,277,621  約1427万P         司       ワンダショ     マラソン    
  84  仰ぐ夜空に、星は紛れて                                     14,107,189  約1410万P         咲希      レオニ       マラソン    
  85  白熱!神高応援団!                                       14,095,270  約1409万P         類       混合        マラソン    
  86  あの日、空は遠かった                                      14,011,842  約1401万P         志歩      レオニ       マラソン    
  87  The Power Of Regret                             13,886,808  約1388万P         寧々      ワンダショ     マラソン    
  88  Aim higher and higher！                          13,865,470  約1386万P         こはね     ビビバス      マラソン    
  89  拝啓、あの頃のわたしへ                                     13,644,962  約1364万P         みのり     モモジャン     マラソン    
  90  Get over it.                                    13,440,000  約1344万P         咲希      レオニ       マラソン    
  91  Whip the wimp girl!!                            13,384,154  約1338万P         杏       ビビバス      マラソン    
  92  Happy Enjoy Music！                              13,383,149  約1338万P         咲希      レオニ       マラソン    
  93  Live with memories                              13,330,486  約1333万P         一歌      レオニ       マラソン    
  94  Unfading wishing                                13,296,861  約1329万P         彰人      混合        マラソン    
  95  あの日、奏でた音色を                                      13,012,616  約1301万P         奏       ニーゴ       マラソン    
  96  Show your shine                                 12,897,998  約1289万P         奏       混合        マラソン    
  97  Echo my melody                                  12,871,588  約1287万P         一歌      レオニ       マラソン    
  98  Legend still vivid                              12,757,446  約1275万P         こはね     ビビバス      マラソン    
  99  その手導くぬくもりは                                      12,656,268  約1265万P         雫       モモジャン     チアフル    
 100  Rise and Strive                                 12,574,140  約1257万P         遥       モモジャン     マラソン    
 101  この物語は希望をのせて                                     12,569,468  約1256万P         遥       モモジャン     マラソン    
 102  新年言祝ぐ、祈りの舞                                      12,439,345  約1243万P         みのり     混合        マラソン    
 103  Parallel Harmonious                             12,305,169  約1230万P         咲希      レオニ       マラソン    
 104  Little Bravers!                                 12,273,155  約1227万P         穂波      レオニ       マラソン    
 105  リラックスティータイム                                     12,224,451  約1222万P         奏       混合        チアフル    
 106  Re-tie Friendship                               12,170,000  約1217万P         愛莉      モモジャン     マラソン    
 107  Bout for Beside You                             12,122,855  約1212万P         杏       ビビバス      マラソン    
 108  君と繋ぐHeart Beat                                  11,500,000  約1150万P         一歌      レオニ       マラソン    
 109  交わる旋律 灯るぬくもり                                    11,463,625  約1146万P         まふゆ     混合        チアフル    
 110  カーネーション・リコレクション                                 11,394,180  約1139万P         奏       ニーゴ       マラソン    
 111  ドタバタ cafe●REC!!                                 11,380,000  約1138万P         愛莉      混合        チアフル    
 112  逆光のレンズフレア                                       11,368,547  約1136万P         類       ワンダショ     マラソン    
 113  Cast Spell on You                               11,327,386  約1132万P         雫       モモジャン     マラソン    
 114  Take the Best Shot!                             11,293,702  約1129万P         こはね     混合        チアフル    
 115  Competitive fire！                               11,269,919  約1126万P         杏       ビビバス      マラソン    
 116  好きを描いて♪レインボーキャンバス                               11,084,986  約1108万P         絵名      混合        マラソン    
 117  灯のミラージュ                                         11,064,421  約1106万P         まふゆ     ニーゴ       マラソン    
 118  Aweakening Beat                                 11,025,136  約1102万P         こはね     ビビバス      マラソン    
 119  変わらぬあたたかさの隣で                                    11,002,024  約1100万P         瑞希      混合        チアフル    
 120  悪夢の庭を歌い明かして                                     10,929,342  約1092万P         絵名      混合        マラソン    
 121  純白の貴方へ、誓いの歌を!                                   10,901,414  約1090万P         冬弥      混合        チアフル    
 122  Cheer with my Heart！                            10,633,734  約1063万P         愛莉      モモジャン     マラソン    
 123  Show 'em what's up！                             10,573,113  約1057万P         杏       ビビバス      マラソン    
 124  夏祭り、鳴り響く音は                                      10,572,773  約1057万P         彰人      混合        マラソン    
 125  スマイルオブドリーマー                                     10,547,742  約1054万P         えむ      ワンダショ     マラソン    
 126  Path made by faith                              10,501,027  約1050万P         志歩      レオニ       マラソン    
 127  Open up new horizons！                           10,500,126  約1050万P         愛莉      モモジャン     マラソン    
 128  Period of NOCTURNE                              10,489,638  約1048万P         冬弥      ビビバス      マラソン    
 129  The Vivid Old Tale                              10,324,902  約1032万P         杏       ビビバス      マラソン    
 130  満たされないペイルカラー                                    10,192,429  約1019万P         絵名      ニーゴ       マラソン    
 131  Knock the Future!                               10,129,615  約1012万P         一歌      レオニ       マラソン    
 132  Choices for the future                           9,980,415  約998万P          えむ      ワンダショ     マラソン    
 133  Connect hearts message                           9,942,020  約994万P          咲希      混合        マラソン    
 134  最高のクランクアップ！                                      9,933,969  約993万P          寧々      混合        チアフル    
 135  Grow glorious glow                               9,930,098  約993万P          雫       モモジャン     マラソン    
 136  Chase my IDEAL IDOL！                             9,904,461  約990万P          愛莉      モモジャン     マラソン    
 137  みんなで配信♡WEDDING LIVE！                             9,881,584  約988万P          みのり     混合        チアフル    
 138  船出の前のワンデイトリップ                                    9,750,000  約975万P          遥       混合        マラソン    
 139  マーメイドにあこがれて                                      9,740,981  約974万P          寧々      ワンダショ     マラソン    
 140  Stay solid,No fold                               9,632,202  約963万P          こはね     ビビバス      マラソン    
 141  導く勇気、優しさを胸に                                      9,560,617  約956万P          穂波      レオニ       マラソン    
 142  perspective for smile                            9,510,720  約951万P          えむ      ワンダショ     マラソン    
 143  きっと最高のsummer!                                    9,381,023  約938万P          穂波      混合        チアフル    
 144  鳴らせビューティフルサウンド！                                  9,356,498  約935万P          冬弥      混合        マラソン    
 145  交わる色はあの日のままに                                     9,314,810  約931万P          雫       モモジャン     マラソン    
 146  MORE MORE Making Xmas                            9,282,203  約928万P          みのり     モモジャン     マラソン    
 147  このひと針に想いを込めて                                     9,274,905  約927万P          雫       混合        マラソン    
 148  Stick to your faith                              9,240,000  約924万P          志歩      レオニ       マラソン    
 149  わんだほら〜!?な肝だめし!                                   9,238,448  約923万P          えむ      混合        マラソン    
 150  start rolling! stars' crossing                   9,054,210  約905万P          みのり     モモジャン     マラソン    
 151  あたたかな思い出を辿って                                     8,909,587  約890万P          穂波      レオニ       マラソン    
 152  弓引け、白の世界で                                        8,842,500  約884万P          雫       混合        マラソン    
 153  ふたり、月うさぎ                                         8,733,720  約873万P          雫       混合        チアフル    
 154  ともに、トゥルールートを目指して                                 8,718,965  約871万P          まふゆ     混合        マラソン    
 155  また、木の葉の色づく頃に                                     8,474,361  約847万P          志歩      混合        マラソン    
 156  ほどかれた糸のその先に                                      8,365,278  約836万P          雫       モモジャン     マラソン    
 157  Let's study hard!                                8,270,000  約827万P          杏       混合        マラソン    
 158  いつか、背中合わせのリリックを                                  8,265,429  約826万P          杏       ビビバス      マラソン    
 159  刻まれた傷は、やがて                                       8,175,808  約817万P          みのり     モモジャン     マラソン    
 160  This moment with you！                            7,931,314  約793万P          一歌      レオニ       マラソン    
 161  揺るがぬ想い、今言葉にして                                    7,880,033  約788万P          穂波      レオニ       マラソン    
 162  Unnamed Harmony                                  7,801,939  約780万P          咲希      レオニ       チアフル    
 163  バディ・ファニー・スペンドタイム!                                7,764,483  約776万P          こはね     混合        マラソン    
 164  シークレット・ディスタンス                                    7,643,396  約764万P          瑞希      ニーゴ       マラソン    
 165  雨上がりの一番星                                         7,559,246  約755万P          咲希      レオニ       マラソン    
 166  Lead to shine more                               7,476,285  約747万P          遥       モモジャン     マラソン    
 167  Unsteady,still steady step                       7,181,335  約718万P          穂波      レオニ       マラソン    
 168  囚われのマリオネット                                       7,019,701  約701万P          まふゆ     ニーゴ       マラソン    
 169  君と紡ぐPrecious memories                            7,010,000  約701万P          咲希      混合        マラソン    
 170  鍛えてFLY！Muscle Training！                          6,700,898  約670万P          遥       混合        マラソン    
 171  昔日のRead-aloud                                    6,388,346  約638万P          穂波      混合        マラソン    
 172  お悩み聞かせて!わくわくピクニック!                               6,346,849  約634万P          絵名      混合        マラソン    
 173  聖なる夜に、この歌声を                                      6,304,573  約630万P          寧々      ワンダショ     マラソン    
 174  KAMIKOU FESTIVAL!                                6,281,077  約628万P          瑞希      混合        マラソン    
 175  セカイのハッピーニューイヤー!                                  6,178,552  約617万P          ビビミク    混合        マラソン    
 176  天馬さんちのひな祭り                                       6,141,220  約614万P          咲希      混合        マラソン    
 177  あっちこっち飼育員体験！                                     5,933,763  約593万P          みのり     混合        マラソン    
 178  全力!ワンダーハロウィン!                                    5,860,198  約586万P          類       ワンダショ     マラソン    
 179  君と歌う、桜舞う世界で                                      5,742,763  約574万P          一歌      混合        チアフル    
 180  ハッピー・ラブリー・エブリデイ!                                 5,688,051  約568万P          愛莉      モモジャン     マラソン    
 181  揺れるまま、でも君は前へ                                     5,048,001  約504万P          穂波      レオニ       マラソン    
 182  届け!HOPEFUL STAGE♪                                4,937,217  約493万P          みのり     モモジャン     マラソン    
 183  頑張るあなたにBreak Time!                               4,384,467  約438万P          遥       モモジャン     マラソン    
 184  Color of Myself!                                 4,289,223  約428万P          雫       モモジャン     マラソン    
 185  Resonate with you                                4,192,886  約419万P          志歩      レオニ       マラソン    
 186  ここからRE:START!                                    4,179,150  約417万P          愛莉      モモジャン     マラソン    
 187  響くトワイライトパレード                                     4,085,987  約408万P          志歩      混合        マラソン    
 188  走れ!体育祭!～実行委員は大忙し～                                3,882,989  約388万P          えむ      混合        マラソン    

========================================================================
■ TOP5000（85件）
========================================================================

 No.  イベント名                                               ボーダーPt  表示              バナー     ユニット      種別      
--------------------------------------------------------------------------------------------------------------
   1  この祭に 夕闇色も                                        9,198,263  約919万P          まふゆ     混合        チアフル    
   2  ボクのあしあと キミのゆくさき                                  8,961,401  約896万P          瑞希      ニーゴ       チアフル    
   3  怪盗紳士のハラハラ!?ホワイトデー                                8,450,515  約845万P          司       混合        チアフル    
   4  みんなでエンジョイ!スポジョイパーク                               7,202,752  約720万P          奏       混合        チアフル    
   5  セカイの桜、つながる想い                                     7,196,346  約719万P          ニーゴミク   混合        チアフル    
   6  いつか、絶望の底から                                       7,094,873  約709万P          奏       ニーゴ       マラソン    
   7  空白のキャンバスに描く私は                                    6,501,574  約650万P          絵名      ニーゴ       マラソン    
   8  そしていま、リボンを結んで                                    6,375,079  約637万P          瑞希      ニーゴ       マラソン    
   9  close game/OFFLINE                               6,190,546  約619万P          寧々      混合        チアフル    
  10  新春!獅子舞ロボのお正月ショー!                                 6,122,512  約612万P          司       混合        チアフル    
  11  カーテンコールに惜別を                                      6,116,214  約611万P          類       ワンダショ     マラソン    
  12  THE POWER OF UNITY                               5,899,256  約589万P          彰人      ビビバス      マラソン    
  13  スクランブル・ファンフェスタ!                                  5,896,436  約589万P          みのり     混合        チアフル    
  14  迷い子の手を引く、そのさきは                                   5,889,825  約588万P          まふゆ     ニーゴ       マラソン    
  15  まばゆい光のステージで                                      5,842,381  約584万P          司       ワンダショ     マラソン    
  16  祈りの先 願う明日は                                       5,563,829  約556万P          遥       混合        チアフル    
  17  つなぐPainful Hope                                  5,325,873  約532万P          遥       モモジャン     チアフル    
  18  Revival my dream                                 5,207,295  約520万P          類       ワンダショ     マラソン    
  19  絶叫!?オオカミの森へようこそ!                                 5,126,673  約512万P          こはね     混合        チアフル    
  20  夢の途中、輝く星たちへ                                      5,012,270  約501万P          えむ      ワンダショ     マラソン    
  21  あの日の夢の、彼方向こうへ                                    5,001,710  約500万P          遥       モモジャン     チアフル    
  22  青空に願うユア・ハピネス!                                    4,998,222  約499万P          杏       混合        チアフル    
  23  キャンドルの香りは思い出と共に                                  4,992,593  約499万P          一歌      混合        チアフル    
  24  Find A Way Out                                   4,956,768  約495万P          彰人      ビビバス      マラソン    
  25  POP IN MY HEART!!                                4,901,226  約490万P          えむ      ワンダショ     マラソン    
  26  願いは、いつか朝をこえて                                     4,835,447  約483万P          絵名      ニーゴ       マラソン    
  27  Same Dreams,Same Colors                          4,822,126  約482万P          冬弥      ビビバス      マラソン    
  28  秘密のバレンタイン大作戦!                                    4,719,053  約471万P          愛莉      混合        チアフル    
  29  Don't lose faith!                                4,594,152  約459万P          志歩      レオニ       チアフル    
  30  絶体絶命!?アイランドパニック!                                 4,579,726  約457万P          寧々      ワンダショ     マラソン    
  31  白熱!神高応援団!                                        4,426,826  約442万P          類       混合        マラソン    
  32  Walk on and on                                   4,296,642  約429万P          冬弥      ビビバス      マラソン    
  33  No seek No find                                  4,271,093  約427万P          咲希      レオニ       マラソン    
  34  Legend still vivid                               4,131,710  約413万P          こはね     ビビバス      マラソン    
  35  交わる旋律 灯るぬくもり                                     4,123,321  約412万P          まふゆ     混合        チアフル    
  36  あの日、空は遠かった                                       4,102,195  約410万P          志歩      レオニ       マラソン    
  37  STRAY BAD DOG                                    4,078,256  約407万P          彰人      ビビバス      チアフル    
  38  青空の先、輝きを追いかけて                                    3,909,079  約390万P          愛莉      モモジャン     マラソン    
  39  Bout for Beside You                              3,891,014  約389万P          杏       ビビバス      マラソン    
  40  Live with memories                               3,737,700  約373万P          一歌      レオニ       マラソン    
  41  The Vivid Old Tale                               3,701,112  約370万P          杏       ビビバス      マラソン    
  42  灯のミラージュ                                          3,540,423  約354万P          まふゆ     ニーゴ       マラソン    
  43  純白の貴方へ、誓いの歌を!                                    3,502,591  約350万P          冬弥      混合        チアフル    
  44  拝啓、あの頃のわたしへ                                      3,490,532  約349万P          みのり     モモジャン     マラソン    
  45  好きを描いて♪レインボーキャンバス                                3,448,381  約344万P          絵名      混合        マラソン    
  46  Little Bravers!                                  3,439,894  約343万P          穂波      レオニ       マラソン    
  47  Echo my melody                                   3,407,459  約340万P          一歌      レオニ       マラソン    
  48  Cast Spell on You                                3,287,763  約328万P          雫       モモジャン     マラソン    
  49  ワンダーマジカルショウタイム!                                  3,284,432  約328万P          司       ワンダショ     マラソン    
  50  きっと最高のsummer!                                    3,275,585  約327万P          穂波      混合        チアフル    
  51  ふたり、月うさぎ                                         3,230,058  約323万P          雫       混合        チアフル    
  52  夏祭り、鳴り響く音は                                       3,229,660  約322万P          彰人      混合        マラソン    
  53  カーネーション・リコレクション                                  3,193,912  約319万P          奏       ニーゴ       マラソン    
  54  マーメイドにあこがれて                                      3,127,188  約312万P          寧々      ワンダショ     マラソン    
  55  弓引け、白の世界で                                        3,034,228  約303万P          雫       混合        マラソン    
  56  スマイルオブドリーマー                                      3,000,868  約300万P          えむ      ワンダショ     マラソン    
  57  Knock the Future!                                2,968,119  約296万P          一歌      レオニ       マラソン    
  58  Aweakening Beat                                  2,878,494  約287万P          こはね     ビビバス      マラソン    
  59  MORE MORE Making Xmas                            2,824,674  約282万P          みのり     モモジャン     マラソン    
  60  Period of NOCTURNE                               2,816,981  約281万P          冬弥      ビビバス      マラソン    
  61  ほどかれた糸のその先に                                      2,707,288  約270万P          雫       モモジャン     マラソン    
  62  囚われのマリオネット                                       2,691,590  約269万P          まふゆ     ニーゴ       マラソン    
  63  バディ・ファニー・スペンドタイム!                                2,672,467  約267万P          こはね     混合        マラソン    
  64  満たされないペイルカラー                                     2,624,868  約262万P          絵名      ニーゴ       マラソン    
  65  揺るがぬ想い、今言葉にして                                    2,621,070  約262万P          穂波      レオニ       マラソン    
  66  君と歌う、桜舞う世界で                                      2,617,173  約261万P          一歌      混合        チアフル    
  67  Unnamed Harmony                                  2,606,244  約260万P          咲希      レオニ       チアフル    
  68  シークレット・ディスタンス                                    2,546,736  約254万P          瑞希      ニーゴ       マラソン    
  69  雨上がりの一番星                                         2,534,901  約253万P          咲希      レオニ       マラソン    
  70  いつか、背中合わせのリリックを                                  2,483,048  約248万P          杏       ビビバス      マラソン    
  71  お悩み聞かせて!わくわくピクニック!                               2,284,440  約228万P          絵名      混合        マラソン    
  72  KAMIKOU FESTIVAL!                                2,199,020  約219万P          瑞希      混合        マラソン    
  73  全力!ワンダーハロウィン!                                    2,130,851  約213万P          類       ワンダショ     マラソン    
  74  天馬さんちのひな祭り                                       2,122,692  約212万P          咲希      混合        マラソン    
  75  セカイのハッピーニューイヤー!                                  2,122,648  約212万P          ビビミク    混合        マラソン    
  76  聖なる夜に、この歌声を                                      2,115,772  約211万P          寧々      ワンダショ     マラソン    
